"Jose_Maria_Merino_1" "Jose_Maria_Merino_2" "Jose_Maria_Merino_3" "Jose_Maria_Merino_4" "Jose_Maria_Merino_5" "Jose_Maria_Merino_6" "Jose_Maria_Merino_7" "Juan_Pedro_Aparicio_1" "Juan_Pedro_Aparicio_2" "Juan_Pedro_Aparicio_3" "Juan_Pedro_Aparicio_4" "Juan_Pedro_Aparicio_5" "Juan_Pedro_Aparicio_6" "Juan_Pedro_Aparicio_7" "Luis_Mateo_Diez_1" "Luis_Mateo_Diez_2" "Luis_Mateo_Diez_3" "Luis_Mateo_Diez_4" "Luis_Mateo_Diez_5" "Luis_Mateo_Diez_6" "Luis_Mateo_Diez_7"
"afortunadas" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"africano" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"afronta" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"afrontar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"agarraba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"agavillarse" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"agencia" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agobiar" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"agolpaban" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"agradable" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"agradece" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"agradecer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"agradecía" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"agradeciéndole" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agresora" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agrimensores" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"agropecuario" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agustín" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"aguzada" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ahogar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"ahondando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"ahondara" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"ahorma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"aíslan" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ajenos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"ajusta" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"ajustarse" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"ajuste" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alargaban" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"alargada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"alargar" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"alas" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alberga" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"albert" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"albertí" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alcalde" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alcanzado" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"alcanzan" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"alcanzando" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alcanzarla" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"alcohólica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aldabonazo" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"ale" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"alegra" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aleixandre" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alejandro" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alejarse" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"alentó" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"alfabéticamente" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alfredo" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aliados" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"alimenta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"alimentaban" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"alimento" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"aliña" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"allanamiento" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"almacén" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"almacena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"alocado" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"alquimista" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"alteradas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"alto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"alturas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"alucinaciones" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alude" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"álvaro" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alza" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alzaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"alzada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"ama" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"amada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"amadis" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amaras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"amarga" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"amargar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"amargo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"amargura" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"amarilleado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"amarillean" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"amarrado" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amartillando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"amasa" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"amasar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"ambas" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"ambiciona" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"ambiciones" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"ambicioso" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ambientes" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ambiguo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"ámbitos" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ambivalencia" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"amenazado" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ameno" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"americanas" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"americanos" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amigas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aminoraran" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"amorosos" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"ampara" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"ampliado" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ampliamente" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ampliando" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amplio" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amplitud" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amputar" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anacronismo" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"añaden" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"añadía" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"añadida" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"añadir" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anarquismo" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anarquistas" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anatomía" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ancestrales" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anciana" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"anciano" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"andábamos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"andanzas" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"andén" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"andes" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"anegarla" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"anegó" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ángel" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"angosta" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"angosto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"angustiar" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anhelaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"anilinas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"animador" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"animados" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"ánimo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"anisado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"anises" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"annie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"anodina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"anodinos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"anotación" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"anotados" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anotar" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"ans" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ansias" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antecede" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antecedentes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"antecesores" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anticipaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"antifranquismo" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"antifranquista" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"antiguas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"antiguos" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antiliteraria" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antolín" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"anton" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antón" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"antonomasia" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"antro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"antros" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"anualmente" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anuncia" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"anunciar" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"apacentada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"apacible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aparece" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aparecieron" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aparecierón" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"apareció" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aparicio" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aparición" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apartados" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aparte" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apasionada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apasionado" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"apasionante" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"apeadero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"apesadumbrado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apetece" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apetecerá" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aplacada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aplastado" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"aplicado" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apocado" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"apócrifo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"apoderado" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"apolillados" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aporreando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"aposentaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apostados" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apoyar" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apoyo" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apreciarse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"aprende" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"aprender" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apresurarse" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apriorística" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"apropiación" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apropiado" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apropiados" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"aprovechada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aprovechado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"aprovechamiento" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"aprovechar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"apunta" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apuntaba" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"apuntadas" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apuntar" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apuntes" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apunto" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apurando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"apuro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aquello" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"aras" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"árbol" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"arcaico" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"arce" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"archivo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"arduo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"argumental" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"argumentales" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"argumentan" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"argumentos" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arias" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"aristocracia" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"armarios" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"armiño" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"armónica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"armónico" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"arqueológica" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arqueológicos" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arquitectura" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arranque" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"arrastradas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arrastrando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arrebatado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arrebato" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"arreglo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"arreos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"arriba" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"arribado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"arribamos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arribista" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arrojada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arrollarnos" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arroyo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arrumbado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"arsenal" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arsmtrong" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
